,bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
198,05082019-Bear5,5,336.8627650839434,29.88277095585348,71.0,82.0,0.22,0.46,0.68,0.6764705882352939,33.975579465257105,96.11161480279064,212.2800508761952,180.3603928902613,"(591.0, 1395.0)","(645.0, 1365.0)",89.0,99.0,0.2,0.46,0.66,0.696969696969697,78.40538884541037,56.027158592953825,135.63160582990972,192.2563392973038,"(321.0, 1338.0)","(462.0, 1317.0)",56.0,72.0,0.32,0.38,0.7,0.5428571428571429,85.80000000000003,30.289973588631607,132.01031209719946,190.03893263846584,"(663.0, 1359.0)","(807.0, 1299.0)",78.0,87.0,0.18,0.44,0.62,0.7096774193548387,107.05944610355502,31.52320573799562,137.27762017167987,206.228536864503,"(501.0, 1287.0)","(678.0, 1206.0)",82.0,94.0,0.24,0.44,0.68,0.6470588235294117,115.37028430232807,55.34268244311979,131.0166497052951,231.77557640974427,"(621.0, 1371.0)","(822.0, 1311.0)",65.0,77.0,0.24,0.46,0.7,0.6571428571428573,73.79024325749306,65.7106155807416,152.37283222412057,181.2549365970934,"(738.0, 1185.0)","(870.0, 1161.0)",114.0,,,,,,,,,,,"(726.0, 1194.0)",103.0,,,,,,,,,,,"(807.0, 1269.0)"
199,05082019-Bear5,5,336.8627650839434,29.88277095585348,105.0,,,,,,,,,,,"(420.0, 1431.0)",,,,,,,,,,,,,91.0,105.0,0.28,0.38,0.66,0.5757575757575757,102.45955299531616,32.41735646224103,136.49318694746935,192.2563392973038,"(435.0, 1434.0)","(615.0, 1386.0)",109.0,,,,,,,,,,,"(444.0, 1293.0)",116.0,,,,,,,,,,,"(531.0, 1416.0)",100.0,,,,,,,,,,,"(645.0, 1260.0)",,,,,,,,,,,,,,,,,,,,,,,,
200,05082019-Bear5,5,336.8627650839434,29.88277095585348,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,"(378.0, 1449.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,05082019-Bear5,4,323.50521247732627,34.0156214113457,7.0,21.0,0.28,0.48,0.76,0.631578947368421,131.9358177296825,45.113412639701735,134.21803157549286,182.69120869778342,"(1196.0, 867.0)","(1434.0, 897.0)",23.0,34.0,0.22,0.46,0.68,0.6764705882352939,83.71570939793797,57.21057594536172,136.40443541175634,174.72273203059552,"(1132.0, 759.0)","(1284.0, 767.0)",,15.0,,,,,,,,,"(1382.0, 913.0)",,13.0,25.0,0.24,0.42,0.66,0.6363636363636364,83.23010272731857,45.950516863251934,146.71295103023454,181.10770276274837,"(1318.0, 765.0)","(1468.0, 785.0)",20.0,35.0,0.3,0.48,0.78,0.6153846153846153,117.34479110723237,63.04641147599124,126.73413115652784,217.9256869430169,"(1368.0, 903.0)","(1580.0, 927.0)",36.0,46.0,0.2,0.44,0.64,0.6875,103.24776026626438,35.542087727087726,133.17270741409442,209.40025792146994,"(1290.0, 739.0)","(1472.0, 785.0)",3.0,17.0,0.28,0.32,0.6,0.5333333333333333,53.94487927505261,31.918959882803197,153.6735826354029,176.7717454798702,"(1730.0, 903.0)","(1828.0, 899.0)",20.0,43.0,0.46,0.24,0.7,0.3428571428571429,109.17188282703566,26.605450569385212,102.88969822095896,187.4187987434798,"(1548.0, 789.0)","(1742.0, 831.0)"
202,05082019-Bear5,4,323.50521247732627,34.0156214113457,45.0,54.0,0.18,0.42,0.6,0.7,89.10678986474599,16.35267562205036,147.60098238155462,190.24753612070774,"(952.0, 863.0)","(1114.0, 865.0)",57.0,65.0,0.16,0.44,0.6,0.7333333333333334,79.2,60.85893525194143,130.58533608334437,272.2638885346348,"(884.0, 761.0)","(1028.0, 761.0)",39.0,47.0,0.16,0.48,0.64,0.75,66.036656487136,64.93727742983995,144.1671599220849,175.61554689861603,"(1158.0, 885.0)","(1278.0, 889.0)",46.0,58.0,0.24,0.4,0.64,0.625,101.22391021888059,19.92184730390232,132.11453364410747,199.1173914948243,"(1052.0, 745.0)","(1236.0, 749.0)",59.0,69.0,0.2,0.5,0.7,0.7142857142857143,63.80948205400198,77.00785674202342,137.5,221.6842417972565,"(1138.0, 889.0)","(1254.0, 891.0)",68.0,79.0,0.22,0.34,0.56,0.6071428571428571,100.48606868616169,32.37066573303676,113.73170182495292,239.82191056754036,"(1048.0, 747.0)","(1230.0, 763.0)",33.0,56.0,0.46,0.26,0.72,0.3611111111111112,122.11981821145987,27.521991207032965,143.01692207567606,186.1335625968622,"(1452.0, 875.0)","(1672.0, 905.0)",55.0,72.0,0.34,0.16,0.5,0.32,77.23535459878462,14.34224529144583,170.55676474417544,204.6,"(1362.0, 769.0)","(1500.0, 795.0)"
203,05082019-Bear5,4,323.50521247732627,34.0156214113457,75.0,86.0,0.22,0.48,0.7,0.6857142857142857,132.65835819879575,13.782960494755836,89.64156402026909,191.6402081708197,"(684.0, 849.0)","(924.0, 873.0)",87.0,95.0,0.16,0.64,0.8,0.7999999999999999,69.72646556365811,26.854422354614147,112.17842929904128,116.9821200280197,"(648.0, 735.0)","(774.0, 749.0)",71.0,79.0,0.16,0.44,0.6,0.7333333333333334,79.47452422002915,37.80224861036708,115.75638211347142,223.833783196371,"(896.0, 877.0)","(1040.0, 889.0)",78.0,87.0,0.18,0.52,0.7,0.7428571428571429,112.46390532077393,26.422906728821488,84.63568987135392,201.47712180851929,"(812.0, 735.0)","(1016.0, 749.0)",94.0,101.0,0.14,0.56,0.7,0.8000000000000002,60.5099991736903,37.97788830359057,118.70320130476685,110.81078743626408,"(888.0, 889.0)","(998.0, 891.0)",96.0,,,,,,,,,,,"(990.0, 757.0)",69.0,85.0,0.32,0.46,0.78,0.5897435897435898,115.54713324007652,50.0953091616371,132.55798731121408,201.67283028056306,"(1192.0, 879.0)","(1402.0, 873.0)",80.0,118.0,0.76,0.18,0.94,0.1914893617021277,156.2968009909352,16.35267562205036,82.1398806914157,163.84754842932958,"(1052.0, 777.0)","(1336.0, 767.0)"
204,05082019-Bear5,4,323.50521247732627,34.0156214113457,110.0,,,,,,,,,,,"(662.0, 861.0)",,,,,,,,,,,,,101.0,,,,,,,,,,,"(828.0, 867.0)",113.0,,,,,,,,,,,"(764.0, 737.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,08082019-Bear16,4,366.8862800650905,31.132137735786795,72.0,80.0,0.16,0.42,0.58,0.7241379310344828,77.87891242178462,63.991737747931175,158.78148506674196,221.9694840356305,"(813.0, 511.0)","(672.0, 524.0)",,69.0,,,,,,,,,"(745.0, 619.0)",,60.0,70.0,0.2,0.5,0.7,0.7142857142857143,90.73666568703085,82.5,159.37477843121852,241.36268120310365,"(600.0, 516.0)","(441.0, 560.0)",,61.0,,,,,,,,,"(553.0, 676.0)",,79.0,87.0,0.16,0.56,0.72,0.7777777777777779,110.24722218722792,101.08335669139605,179.85084097662707,279.7054036789819,"(621.0, 502.0)","(425.0, 544.0)",65.0,78.0,0.26,0.38,0.64,0.59375,83.52035680000417,52.4349358729464,150.0038666168309,244.21526359075744,"(522.0, 666.0)","(374.0, 700.0)",,65.0,,,,,,,,,"(164.0, 607.0)",,63.0,75.0,0.24,0.14,0.38,0.368421052631579,66.91038783328042,12.839879282921627,54.29422160782858,196.7409763441597,"(233.0, 682.0)","(113.0, 702.0)"
206,08082019-Bear16,4,366.8862800650905,31.132137735786795,101.0,109.0,0.16,0.36,0.52,0.6923076923076923,95.93519948381822,45.30744971856174,158.6757149030689,317.32355729569286,"(1101.0, 531.0)","(929.0, 502.0)",89.0,97.0,0.16,0.4,0.56,0.7142857142857143,90.3072533078047,55.593547287432564,132.1648970037052,253.40998696252467,"(1004.0, 598.0)","(840.0, 590.0)",95.0,101.0,0.12,0.46,0.58,0.7931034482758622,77.91386269464505,69.36326477322129,174.66288959020457,250.36099085752738,"(888.0, 484.0)","(750.0, 516.0)",80.0,90.0,0.2,0.4,0.6,0.6666666666666667,109.4389441652285,41.26466406018593,140.8,232.63114580812262,"(786.0, 618.0)","(589.0, 646.0)",115.0,124.0,0.18,0.42,0.6,0.7,79.68738921560926,82.06803579957305,184.02904662036374,263.6847075580987,"(948.0, 503.0)","(804.0, 519.0)",97.0,108.0,0.22,0.36,0.58,0.6206896551724138,97.57347231701864,48.40000000000001,157.8538327060829,250.36099085752738,"(794.0, 646.0)","(617.0, 658.0)",81.0,98.0,0.34,0.06,0.4,0.15,97.55331875441246,22.975258431625967,128.80807428107914,239.28555770250745,"(396.0, 578.0)","(220.0, 600.0)",82.0,87.0,0.1,0.08,0.18,0.4444444444444445,41.48764876442144,4.731278896873445,88.57732497654241,319.7839982793942,"(329.0, 659.0)","(256.0, 678.0)"
207,08082019-Bear16,4,366.8862800650905,31.132137735786795,127.0,140.0,0.26,0.44,0.7,0.6285714285714287,115.20235457663182,79.77275537425042,173.69292587782616,257.0150575276055,"(1389.0, 548.0)","(1182.0, 516.0)",117.0,124.0,0.14,0.5,0.64,0.78125,76.57651402355684,100.0274462335213,183.0277369690179,247.2044133357175,"(1244.0, 610.0)","(1105.0, 602.0)",124.0,134.0,0.2,0.4,0.6,0.6666666666666667,106.17279547982149,68.18669225002779,169.88591024567052,297.6231887807132,"(1205.0, 503.0)","(1012.0, 507.0)",110.0,117.0,0.14,0.46,0.6,0.7666666666666667,99.55607716257208,61.761840969971104,179.05689040078857,284.10308428456034,"(1042.0, 618.0)","(861.0, 616.0)",145.0,155.0,0.2,0.42,0.62,0.6774193548387096,102.30147848393983,60.442472649619496,153.46576979900112,271.00770154666577,"(1282.0, 523.0)","(1096.0, 522.0)",126.0,139.0,0.26,0.36,0.62,0.5806451612903225,109.45552749861471,62.39046401494383,181.94029927424,288.02244075552886,"(1081.0, 644.0)","(882.0, 646.0)",101.0,118.0,0.34,0.18,0.52,0.3461538461538461,105.8760714231502,34.63253528114857,159.49715514704332,317.32355729569286,"(628.0, 546.0)","(437.0, 570.0)",91.0,103.0,0.24,0.32,0.56,0.5714285714285714,86.0130368025685,66.03894684199621,158.22134021679884,274.79297053993804,"(490.0, 655.0)","(334.0, 666.0)"
208,08082019-Bear16,4,366.8862800650905,31.132137735786795,162.0,170.0,0.16,0.38,0.54,0.7037037037037037,94.7022703001359,32.18792475447897,163.716708615879,218.3172527298431,"(1702.0, 590.0)","(1530.0, 582.0)",149.0,156.0,0.14,0.46,0.6,0.7666666666666667,83.00627988291006,72.35165858499721,145.41650525301452,280.04129159822133,"(1573.0, 660.0)","(1424.0, 636.0)",154.0,163.0,0.18,0.42,0.6,0.7,102.83235142697069,53.35283497622221,130.59575988522752,251.4709227723953,"(1508.0, 563.0)","(1322.0, 544.0)",140.0,150.0,0.2,0.4,0.6,0.6666666666666667,117.29580128887821,58.34149466717493,153.22016838523575,294.0314609017205,"(1364.0, 666.0)","(1153.0, 635.0)",176.0,,,,,,,,,,,"(1388.0, 552.0)",157.0,169.0,0.24,0.4,0.64,0.625,119.55259302917692,22.657062916450577,163.2659995323846,234.82176169517385,"(1408.0, 694.0)","(1193.0, 662.0)",127.0,147.0,0.4,0.2,0.6,0.33333333333333337,125.0545680892945,44.03092663117596,134.95188957550764,245.99822153828674,"(917.0, 522.0)","(690.0, 535.0)",119.0,130.0,0.22,0.32,0.54,0.5925925925925926,92.21976469282495,59.562740030995904,141.69626847592002,269.73824188609683,"(776.0, 624.0)","(609.0, 639.0)"
209,08082019-Bear16,4,366.8862800650905,31.132137735786795,189.0,,,,,,,,,,,"(1757.0, 610.0)",179.0,,,,,,,,,,,"(1704.0, 672.0)",184.0,,,,,,,,,,,"(1605.0, 564.0)",170.0,179.0,0.18,0.34,0.52,0.6538461538461539,94.91285476688604,40.15000000000001,157.69235292867475,225.82411942527568,"(1642.0, 684.0)","(1470.0, 670.0)",,,,,,,,,,,,,189.0,,,,,,,,,,,"(1449.0, 698.0)",157.0,173.0,0.32,0.32,0.64,0.5,92.45890979240455,50.64780350617389,141.08570633454337,234.82176169517385,"(1160.0, 556.0)","(992.0, 550.0)",146.0,158.0,0.24,0.3,0.54,0.5555555555555555,83.18829545074234,55.940705215433255,132.62300893887155,251.16964042575881,"(1033.0, 642.0)","(884.0, 616.0)"
210,08082019-Bear16,4,366.8862800650905,31.132137735786795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,,,,,,,,,,,"(1690.0, 739.0)",,,,,,,,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,,,"(1252.0, 560.0)",173.0,,,,,,,,,,,"(1134.0, 654.0)"
211,08082019-Bear16,7,378.5123016494973,33.20560946587188,25.0,32.0,0.14,0.3,0.44,0.6818181818181818,55.14555739132573,6.6000000000000005,147.18332955875132,214.93094821360654,"(1140.0, 723.0)","(1077.0, 645.0)",,2.0,,,,,,,,,"(807.0, 582.0)",,,6.0,,,,,,,,,"(894.0, 486.0)",,,7.0,,,,,,,,,"(759.0, 546.0)",,12.0,26.0,0.28,0.58,0.86,0.6744186046511628,136.55183081892386,73.58704029922659,190.179947681137,255.75798806415855,"(951.0, 495.0)","(771.0, 324.0)",9.0,18.0,0.18,0.38,0.56,0.6785714285714285,91.12422839179492,15.212248354533264,162.68196734733695,215.0892857142857,"(765.0, 549.0)","(654.0, 426.0)",8.0,21.0,0.26,0.32,0.58,0.5517241379310346,94.38230766409559,37.98585262963042,136.95993939835108,239.79382307767418,"(699.0, 267.0)","(597.0, 129.0)",,11.0,,,,,,,,,"(567.0, 213.0)",
212,08082019-Bear16,7,378.5123016494973,33.20560946587188,47.0,57.0,0.2,0.42,0.62,0.6774193548387096,141.98631095989504,36.18732512911116,108.46161763499565,266.6873176403755,"(1353.0, 885.0)","(1152.0, 723.0)",15.0,22.0,0.14,0.34,0.48,0.7083333333333334,100.36558174992064,16.826764394856188,123.4416157541694,200.26203537490574,"(996.0, 762.0)","(864.0, 636.0)",32.0,44.0,0.24,0.32,0.56,0.5714285714285714,100.58235431724592,66.81990721334475,144.5705104784513,291.80057664544165,"(1125.0, 690.0)","(987.0, 570.0)",25.0,34.0,0.18,0.4,0.58,0.6896551724137931,86.62107133948416,65.02339963428551,173.06919136576562,246.23786388848941,"(954.0, 723.0)","(834.0, 621.0)",55.0,66.0,0.22,0.54,0.76,0.7105263157894737,116.76591968549728,37.07913833950299,120.17846104855896,199.57158495330853,"(1197.0, 738.0)","(1041.0, 594.0)",37.0,51.0,0.28,0.48,0.76,0.631578947368421,147.4697596119286,46.901812331721246,138.96291771548266,283.53648140598887,"(990.0, 741.0)","(786.0, 567.0)",37.0,49.0,0.24,0.12,0.36,0.3333333333333333,99.0,22.442426339413487,73.67947475382816,276.40958186076784,"(846.0, 468.0)","(738.0, 324.0)",20.0,44.0,0.48,0.14,0.62,0.22580645161290325,128.71057648849222,26.86005398356452,153.76902321338983,252.19148737800674,"(720.0, 474.0)","(582.0, 285.0)"
213,08082019-Bear16,7,378.5123016494973,33.20560946587188,78.0,86.0,0.16,0.48,0.64,0.75,73.79024325749306,38.519637848764894,123.17667189853769,147.47235572514938,"(1461.0, 1050.0)","(1401.0, 930.0)",39.0,47.0,0.16,0.3,0.46,0.6521739130434782,108.66224045177792,38.484282505978975,127.38170983308396,313.710057971672,"(1173.0, 900.0)","(1026.0, 768.0)",60.0,72.0,0.24,0.6,0.84,0.7142857142857143,78.24897762910388,65.08617364694287,146.88707397181003,147.33452322756497,"(1332.0, 852.0)","(1227.0, 756.0)",54.0,63.0,0.18,0.54,0.72,0.7500000000000001,108.51180811321873,16.250615372963573,112.03001829866852,210.65889522849238,"(1191.0, 930.0)","(1050.0, 792.0)",93.0,101.0,0.16,0.44,0.6,0.7333333333333334,84.2954625113357,54.94772515764416,135.6617116212235,235.29781660695454,"(1353.0, 891.0)","(1254.0, 774.0)",75.0,86.0,0.22,0.54,0.76,0.7105263157894737,92.17875297485858,42.066910987140474,171.3618539815673,158.50171163122403,"(1176.0, 912.0)","(1056.0, 795.0)",55.0,67.0,0.24,0.08,0.32,0.25,51.256341071129924,0.0,95.0863949258778,281.33475285513964,"(957.0, 543.0)","(879.0, 492.0)",51.0,70.0,0.38,0.4,0.78,0.5128205128205129,127.91491312587445,43.026735874337476,127.17850643878471,224.86846911554062,"(954.0, 627.0)","(753.0, 510.0)"
214,08082019-Bear16,7,378.5123016494973,33.20560946587188,110.0,119.0,0.18,0.44,0.62,0.7096774193548387,84.81064202091623,49.05802686615107,134.1481457195738,223.70674114871863,"(1602.0, 1224.0)","(1509.0, 1101.0)",62.0,72.0,0.2,0.56,0.76,0.736842105263158,89.16109016830157,38.8363875766014,120.35955508392344,162.8434204094139,"(1359.0, 1038.0)","(1233.0, 936.0)",102.0,111.0,0.18,0.48,0.66,0.7272727272727272,82.84577539017906,60.71461932681453,133.85354870155666,224.5690317029488,"(1497.0, 1062.0)","(1392.0, 954.0)",90.0,100.0,0.2,0.44,0.64,0.6875,97.1820585293397,81.1860363609408,151.9613273171829,220.5917030690199,"(1332.0, 1077.0)","(1218.0, 942.0)",123.0,133.0,0.2,0.48,0.68,0.7058823529411764,81.52068755843514,55.46552983610633,146.44156684493652,201.98090425431562,"(1515.0, 1077.0)","(1428.0, 957.0)",113.0,120.0,0.14,0.58,0.72,0.8055555555555556,129.37515217382358,22.442426339413487,107.25,221.91333784585572,"(1371.0, 1155.0)","(1227.0, 969.0)",71.0,90.0,0.38,0.28,0.66,0.42424242424242425,95.0863949258778,27.0620121203136,134.17858435681904,146.73530590829188,"(1092.0, 651.0)","(957.0, 543.0)",90.0,111.0,0.42,0.22,0.64,0.34375,85.56168827226355,51.17660598359373,143.55,220.5917030690199,"(1116.0, 792.0)","(996.0, 693.0)"
215,08082019-Bear16,7,378.5123016494973,33.20560946587188,141.0,149.0,0.16,0.52,0.68,0.7647058823529411,86.84080262180906,46.49370925189773,153.0591797312399,216.86729354695382,"(1731.0, 1431.0)","(1632.0, 1308.0)",100.0,110.0,0.2,0.36,0.56,0.6428571428571428,83.82584625281156,63.3909299505852,123.75,235.43789599361008,"(1464.0, 1230.0)","(1374.0, 1107.0)",135.0,141.0,0.12,0.56,0.68,0.823529411764706,75.70246032989947,51.388957957911536,141.98631095989504,227.23479256389652,"(1620.0, 1272.0)","(1572.0, 1143.0)",122.0,127.0,0.1,0.32,0.42,0.7619047619047621,71.17986021340587,25.240146592284287,74.15827667900598,147.93562444385003,"(1515.0, 1284.0)","(1422.0, 1194.0)",157.0,168.0,0.22,0.42,0.64,0.65625,92.53249429254568,51.54764786098392,137.69346389716546,262.12064524950273,"(1662.0, 1299.0)","(1554.0, 1170.0)",149.0,156.0,0.14,0.72,0.86,0.8372093023255813,87.12249996413098,119.21178633004374,192.51335667947828,233.13217670926187,"(1470.0, 1323.0)","(1404.0, 1179.0)",104.0,121.0,0.34,0.3,0.64,0.46875,107.36417000098312,36.18732512911116,147.9121698846988,229.9739524355489,"(1266.0, 822.0)","(1131.0, 681.0)",122.0,144.0,0.44,0.26,0.7,0.37142857142857133,98.40697383823976,34.0156214113457,128.53065782139296,196.21002127562093,"(1296.0, 981.0)","(1149.0, 879.0)"
216,08082019-Bear16,7,378.5123016494973,33.20560946587188,175.0,,,,,,,,,,,"(1806.0, 1470.0)",128.0,136.0,0.16,0.36,0.52,0.6923076923076923,64.35000000000001,18.81289451413578,113.8978160457873,220.40896714030941,"(1599.0, 1410.0)","(1554.0, 1302.0)",169.0,,,,,,,,,,,"(1689.0, 1335.0)",143.0,152.0,0.18,0.4,0.58,0.6896551724137931,82.20246346673561,33.20560946587188,122.20029664448448,236.80519809126662,"(1563.0, 1410.0)","(1470.0, 1293.0)",189.0,,,,,,,,,,,"(1734.0, 1359.0)",192.0,,,,,,,,,,,"(1632.0, 1467.0)",136.0,159.0,0.46,0.18,0.64,0.28125,111.87194688571395,18.81289451413578,141.75603161770582,210.39774693200138,"(1434.0, 1032.0)","(1311.0, 870.0)",157.0,175.0,0.36,0.24,0.6,0.4,95.20085346256094,68.21108780836147,105.1090148369777,204.63030689514198,"(1410.0, 1185.0)","(1335.0, 1029.0)"
217,08082019-Bear16,7,378.5123016494973,33.20560946587188,,,,,,,,,,,,,154.0,161.0,0.14,0.44,0.58,0.7586206896551725,103.8976058434457,19.868631055007288,134.31040540479358,195.63232108603046,"(1728.0, 1572.0)","(1590.0, 1443.0)",,,,,,,,,,,,,172.0,,,,,,,,,,,"(1590.0, 1464.0)",,,,,,,,,,,,,,,,,,,,,,,,,168.0,,,,,,,,,,,"(1443.0, 1065.0)",187.0,,,,,,,,,,,"(1515.0, 1251.0)"
218,08082019-Bear16,7,378.5123016494973,33.20560946587188,,,,,,,,,,,,,183.0,,,,,,,,,,,"(1731.0, 1608.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,08082019-Bear6,9,334.8199254823404,37.4080873608903,20.0,30.0,0.2,0.4,0.6,0.6666666666666667,82.91147387424733,31.6954649752926,114.36297477767886,167.20814124916288,"(714.0, 1626.0)","(843.0, 1548.0)",32.0,41.0,0.18,0.48,0.66,0.7272727272727272,88.70188836772306,22.198479677671624,125.75771348112214,182.08857734630143,"(600.0, 1596.0)","(711.0, 1479.0)",8.0,21.0,0.26,0.46,0.72,0.6388888888888891,72.76855433495983,30.69177414226816,113.65853465534386,136.0408690635118,"(870.0, 1542.0)","(981.0, 1470.0)",19.0,29.0,0.2,0.44,0.64,0.6875,82.6483665900301,43.026735874337476,108.66224045177792,193.35937500000003,"(744.0, 1446.0)","(879.0, 1380.0)",,7.0,,,,,,,,,"(1032.0, 1446.0)",,8.0,17.0,0.18,0.58,0.76,0.763157894736842,88.8552193177193,35.311542022403955,126.7818599011704,160.78986400590063,"(897.0, 1344.0)","(1047.0, 1284.0)",11.0,24.0,0.26,0.38,0.64,0.59375,57.93826455806215,30.289973588631607,106.17849358509471,150.17439812936038,"(1155.0, 1350.0)","(1254.0, 1314.0)",22.0,41.0,0.38,0.56,0.94,0.5957446808510639,87.18497576991119,65.02339963428551,141.5734614961434,171.73445475955543,"(1035.0, 1317.0)","(1173.0, 1239.0)"
220,08082019-Bear6,9,334.8199254823404,37.4080873608903,50.0,65.0,0.3,0.48,0.78,0.6153846153846153,82.84577539017906,24.024362634625717,135.02808041292747,170.6264562544874,"(570.0, 1776.0)","(678.0, 1671.0)",65.0,,,,,,,,,,,"(570.0, 1623.0)",44.0,53.0,0.18,0.54,0.72,0.7500000000000001,83.04271491226669,36.18732512911116,114.18429182685331,175.00892834367053,"(711.0, 1674.0)","(825.0, 1575.0)",51.0,63.0,0.24,0.54,0.78,0.6923076923076923,66.59543903301487,58.52268790819507,149.8232708894049,140.89160296831838,"(612.0, 1593.0)","(702.0, 1512.0)",30.0,44.0,0.28,0.5,0.78,0.641025641025641,73.58704029922659,21.450000000000006,121.69798683626611,157.1233874244686,"(870.0, 1551.0)","(969.0, 1461.0)",46.0,57.0,0.22,0.48,0.7,0.6857142857142857,91.48204741915214,36.33748065014965,121.33952365161156,175.20723880768242,"(717.0, 1488.0)","(846.0, 1383.0)",43.0,58.0,0.3,0.5,0.8,0.625,75.97170525926084,58.12591934756818,129.6904198466487,183.85194875904904,"(993.0, 1455.0)","(1107.0, 1377.0)",69.0,,,,,,,,,,,"(939.0, 1386.0)"
221,08082019-Bear6,9,334.8199254823404,37.4080873608903,89.0,,,,,,,,,,,"(558.0, 1818.0)",,,,,,,,,,,,,80.0,,,,,,,,,,,"(666.0, 1722.0)",90.0,,,,,,,,,,,"(543.0, 1674.0)",69.0,,,,,,,,,,,"(831.0, 1551.0)",81.0,,,,,,,,,,,"(675.0, 1539.0)",83.0,,,,,,,,,,,"(906.0, 1515.0)",,,,,,,,,,,,
222,08082019-Bear6,8,325.6483072272909,39.737262110014576,44.0,57.0,0.26,0.56,0.82,0.6829268292682927,69.5548883975814,28.816011174345427,111.1394731857228,104.94325823009144,"(774.0, 906.0)","(657.0, 858.0)",,12.0,,,,,,,,,"(612.0, 945.0)",,7.0,16.0,0.18,1.0,1.18,0.8474576271186441,73.08587414815534,43.93463895379135,91.10928876903826,81.67825450759962,"(603.0, 795.0)","(486.0, 732.0)",23.0,30.0,0.14,0.64,0.78,0.8205128205128205,54.94772515764416,17.539740591012173,95.37228370968158,58.927796557317436,"(552.0, 936.0)","(477.0, 870.0)",18.0,31.0,0.26,0.92,1.18,0.7796610169491526,72.54372819203601,47.96365811737049,123.75,93.0897390244198,"(486.0, 723.0)","(360.0, 684.0)",34.0,45.0,0.22,1.1,1.32,0.8333333333333334,79.07959597772361,45.87474795571089,101.56550841698179,81.3364924249872,"(483.0, 894.0)","(351.0, 837.0)",,20.0,,,,,,,,,"(219.0, 681.0)",,45.0,63.0,0.36,0.56,0.92,0.6086956521739131,51.574048706689695,25.1320512493509,94.49761901762392,82.4414962696782,"(315.0, 801.0)","(222.0, 789.0)"
223,08082019-Bear6,8,325.6483072272909,39.737262110014576,85.0,99.0,0.28,0.44,0.72,0.6111111111111112,82.46699339735868,33.653528789712375,87.26300762637051,117.97076203214272,"(837.0, 1098.0)","(786.0, 957.0)",55.0,68.0,0.26,0.74,1.0,0.74,69.61357626210568,39.8740517128621,94.75655650138413,95.78530680641994,"(741.0, 1044.0)","(633.0, 978.0)",66.0,72.0,0.12,0.8,0.92,0.8695652173913043,47.191153832047796,48.19017015948378,115.85303189817694,97.65814388522726,"(738.0, 891.0)","(669.0, 840.0)",62.0,84.0,0.44,0.82,1.26,0.6507936507936507,77.88279655995927,37.98585262963042,97.6850167630635,104.27789979419191,"(690.0, 1041.0)","(576.0, 957.0)",77.0,90.0,0.26,0.68,0.94,0.7234042553191491,77.56755120538486,32.66833329081849,99.35685683434235,99.74476538101858,"(666.0, 858.0)","(543.0, 789.0)",100.0,106.0,0.12,0.72,0.84,0.8571428571428571,56.051449579827995,30.33488091290289,116.67261889578036,117.23346887510323,"(618.0, 1020.0)","(549.0, 945.0)",60.0,77.0,0.34,0.56,0.9,0.6222222222222222,64.20175231253428,23.624404754405983,89.31363277798077,88.3050269111435,"(399.0, 750.0)","(294.0, 699.0)",91.0,119.0,0.56,0.46,1.02,0.4509803921568628,69.37852693737453,31.132137735786795,86.84080262180906,119.35560835450819,"(471.0, 873.0)","(357.0, 819.0)"
