bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_AEP,R4_PEP
Bear25,1,337.18588716018354,37.4080873608903,232.0,249.0,0.34,0.42,0.76,0.5526315789473684,102.31330558632149,6.6000000000000005,90.88489973587471,"(960, 927)","(1107, 1041)",170.0,220.0,1.0,1.0,2.0,0.5,107.74386293427575,49.50000000000001,150.50315611308625,"(1149, 888)","(1299, 1014)",250.0,267.0,0.34,0.72,1.06,0.6792452830188679,107.36417000098312,22.981840657353803,113.8978160457873,"(1002, 954)","(1137, 1095)",297.0,309.0,0.24,0.98,1.22,0.8032786885245902,110.30345642816458,50.37231382416337,140.09461981104056,"(1017, 684)","(1131, 849)",280.0,294.0,0.28,0.64,0.92,0.6956521739130435,78.24897762910388,39.90817585407782,108.96248207525379,"(1029, 981)","(1134, 1077)",251.0,273.0,0.44,0.76,1.2,0.6333333333333334,89.90607599044684,25.61488824882904,115.32307878304327,"(1176, 912)","(1296, 1023)",249.0,275.0,0.52,0.38,0.9,0.4222222222222222,67.71033894465454,33.85516947232727,118.15659101378985,"(1287, 1170)","(1377, 1254)",222.0,252.0,0.6,0.42,1.02,0.4117647058823529,81.92046447622229,16.5,107.97103778328707,"(1392, 1134)","(1461, 1266)"
Bear25,1,337.18588716018354,37.4080873608903,270.0,282.0,0.24,1.26,1.5,0.84,84.55344463710512,36.224922360165245,36.224922360165245,"(915, 768)","(960, 915)",270.0,295.0,0.5,0.56,1.06,0.5283018867924528,103.56954185473644,26.088790696389125,110.74683968402893,"(981, 672)","(1077, 834)",303.0,310.0,0.14,0.86,1.0,0.86,92.23780407186634,37.62578902827156,112.5996558609306,"(873, 792)","(987, 915)",358.0,369.0,0.22,0.76,0.98,0.7755102040816326,89.72420242052868,19.868631055007288,121.36195861965972,"(801, 549)","(939, 636)",326.0,341.0,0.3,0.7,1.0,0.7,69.10329225152736,30.424496709066528,118.29475897097048,"(924, 813)","(993, 918)",311.0,325.0,0.28,0.48,0.76,0.631578947368421,91.48204741915214,10.5651549917642,86.51099641086098,"(1059, 738)","(1164, 867)",294.0,320.0,0.52,0.54,1.06,0.5094339622641509,85.17900269432603,21.1303099835284,123.87094090221485,"(1113, 1044)","(1245, 1125)",273.0,304.0,0.62,0.3,0.92,0.3260869565217391,91.48204741915214,14.193836690620337,83.82584625281156,"(1239, 1011)","(1368, 1116)"
Bear25,1,337.18588716018354,37.4080873608903,345.0,350.0,0.1,0.86,0.96,0.8958333333333334,0.0,154.1227189612226,231.9644153744277,"(858, 735)","(858, 735)",323.0,333.0,0.2,0.92,1.12,0.8214285714285714,89.29839024304975,53.13409922074525,113.46674622989771,"(798, 588)","(954, 633)",353.0,361.0,0.16,0.78,0.94,0.8297872340425533,75.05233174259146,20.07311634998413,135.3402379191052,"(705, 675)","(819, 750)",407.0,419.0,0.24,1.0,1.24,0.8064516129032259,101.51188354079537,25.82658514012257,98.14379756255613,"(648, 390)","(777, 522)",376.0,389.0,0.26,0.56,0.82,0.6829268292682927,89.76970535765395,64.07440986852708,124.8887605030973,"(738, 705)","(870, 801)",349.0,359.0,0.2,0.68,0.88,0.7727272727272728,75.97170525926084,12.56602562467545,91.48204741915214,"(930, 648)","(1044, 726)",347.0,367.0,0.4,0.54,0.94,0.5744680851063829,102.77791591582307,30.424496709066528,110.88196426831553,"(963, 876)","(1089, 1014)",319.0,347.0,0.56,0.28,0.84,0.33333333333333337,69.63312789183034,14.193836690620337,118.81145778080496,"(1149, 888)","(1224, 990)"
Bear25,1,337.18588716018354,37.4080873608903,393.0,400.0,0.14,0.56,0.7,0.8000000000000002,78.17936108718209,32.03720493426354,112.03001829866852,"(534, 465)","(636, 564)",379.0,390.0,0.22,1.08,1.3,0.8307692307692308,63.690854916541994,47.507394161330296,150.50315611308625,"(663, 432)","(756, 501)",400.0,408.0,0.16,0.82,0.98,0.836734693877551,119.57662815115671,19.93702585643105,97.25206938672308,"(531, 501)","(669, 669)",469.0,,,,,,,,,,"(669, 348)",417.0,,,,,,,,,,"(642, 639)",393.0,405.0,0.24,0.7,0.94,0.7446808510638298,86.36926536679584,28.24345056822909,98.44846367516358,"(801, 543)","(909, 657)",394.0,419.0,0.5,0.44,0.94,0.4680851063829787,80.56326706384245,11.667261889578034,79.64562134857135,"(801, 756)","(921, 840)",361.0,400.0,0.78,0.16,0.94,0.17021276595744686,104.62873649241877,14.193836690620337,120.46130083973028,"(978, 756)","(1128, 873)"
Bear25,1,337.18588716018354,37.4080873608903,428.0,442.0,0.28,0.24,0.52,0.4615384615384615,84.15,10.036558174992065,45.0362354110554,"(501, 264)","(501, 417)",444.0,,,,,,,,,,"(633, 351)",449.0,,,,,,,,,,"(516, 468)",,,,,,,,,,,,,,,,,,,,,,,440.0,,,,,,,,,,"(750, 537)",441.0,,,,,,,,,,"(798, 735)",408.0,,,,,,,,,,"(957, 741)"
Bear25,1,337.18588716018354,37.4080873608903,454.0,,,,,,,,,,"(483, 261)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bear25,2,348.8803949779924,38.09320805603014,,10.0,,,,,,,,"(1167, 1221)",,19.0,39.0,0.4,1.66,2.06,0.8058252427184466,100.20269457454724,36.524306974944786,140.8698069140439,"(1083, 1137)","(1257, 1083)",35.0,53.0,0.36,1.04,1.4,0.7428571428571429,64.68757608691179,13.2,101.73959406248879,"(1167, 1287)","(1284, 1299)",77.0,101.0,0.48,1.18,1.66,0.7108433734939759,84.13382197428095,34.689263468687265,128.8691196524598,"(1083, 1110)","(1233, 1140)",70.0,92.0,0.44,0.96,1.4,0.6857142857142857,91.34802953539831,21.702361622643746,84.47290985872337,"(1185, 1317)","(1344, 1365)",55.0,75.0,0.4,1.32,1.72,0.7674418604651163,97.2256267657864,33.018328243568,111.07276894000618,"(1260, 1145)","(1428, 1200)",,32.0,,,,,,,,"(1528, 1395)",,29.0,78.0,0.98,0.6,1.58,0.3797468354430379,75.76437157397928,13.29135057095403,106.52408178435525,"(1494, 1279)","(1618, 1339)"
Bear25,2,348.8803949779924,38.09320805603014,60.0,75.0,0.3,1.5,1.8,0.8333333333333333,74.54275618730502,26.6565657953158,132.01031209719946,"(987, 1236)","(1122, 1248)",122.0,140.0,0.36,1.16,1.52,0.763157894736842,105.61288983831473,26.4,117.44013368521006,"(828, 1113)","(1020, 1116)",105.0,123.0,0.36,1.22,1.58,0.7721518987341771,88.70188836772306,22.013745705808454,110.74683968402893,"(984, 1260)","(1143, 1287)",160.0,179.0,0.38,1.22,1.6,0.7625,94.18017307268022,29.23807449200443,102.31330558632149,"(849, 1098)","(1020, 1107)",140.0,158.0,0.36,1.06,1.42,0.7464788732394367,62.83012812337725,25.240146592284287,112.63591789478168,"(1035, 1284)","(1146, 1311)",141.0,159.0,0.36,1.22,1.58,0.7721518987341771,78.74801584801995,47.35113515006795,138.8137241053636,"(1060, 1117)","(1200, 1147)",74.0,124.0,1.0,0.5,1.5,0.3333333333333333,100.33543740872416,9.070832376358856,86.64900461055511,"(1334, 1335)","(1510, 1383)",108.0,154.0,0.92,0.6,1.52,0.3947368421052632,93.38993521788096,20.549695861496343,124.88270496750143,"(1308, 1225)","(1472, 1269)"
Bear25,2,348.8803949779924,38.09320805603014,150.0,,,,,,,,,,"(942, 1254)",198.0,218.0,0.4,1.04,1.44,0.7222222222222223,91.12422839179492,11.898319209031165,96.67648369691568,"(615, 1098)","(780, 1113)",184.0,200.0,0.32,1.1,1.42,0.7746478873239437,89.84549237440909,17.771043863543863,106.24321687325885,"(783, 1248)","(945, 1269)",240.0,,,,,,,,,,"(798, 1083)",211.0,,,,,,,,,,"(990, 1275)",220.0,,,,,,,,,,"(974, 1121)",149.0,188.0,0.78,0.44,1.22,0.3606557377049181,77.63381994981313,15.43923573238002,71.66058888957026,"(1186, 1281)","(1318, 1331)",184.0,,,,,,,,,,"(1272, 1215)"
Bear25,2,348.8803949779924,38.09320805603014,,,,,,,,,,,,270.0,,,,,,,,,,"(603, 1116)",255.0,,,,,,,,,,"(753, 1260)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,"(1158, 1279)",,,,,,,,,,,
Bear6,1,320.30830850916124,41.545938429646775,,5.0,,,,,,,,"(552, 933)",,16.0,27.0,0.22,0.66,0.88,0.75,79.81635170815564,17.771043863543863,99.0,"(657, 999)","(675, 855)",48.0,58.0,0.2,0.96,1.16,0.8275862068965517,72.54372819203601,20.674440742133754,98.84863428495106,"(657, 1002)","(696, 876)",39.0,50.0,0.22,1.92,2.14,0.8971962616822429,59.970180089774615,31.132137735786795,95.67154749453991,"(519, 918)","(534, 810)",28.0,41.0,0.26,1.0,1.26,0.7936507936507936,78.80369597931306,16.58229477484947,88.62512341317219,"(711, 843)","(759, 708)",13.0,28.0,0.3,0.9,1.2,0.75,67.83085581061175,19.93702585643105,52.43782032083333,"(564, 747)","(603, 630)",3.0,31.0,0.56,0.48,1.04,0.4615384615384615,56.31795894739084,13.606248564538278,64.83471292448206,"(780, 561)","(834, 474)",,14.0,,,,,,,,"(720, 453)",
Bear6,1,320.30830850916124,41.545938429646775,79.0,101.0,0.44,1.22,1.66,0.7349397590361446,82.97712034048904,11.667261889578034,100.66352368161968,"(366, 1017)","(510, 972)",60.0,72.0,0.24,2.0,2.24,0.8928571428571428,84.32775343859221,14.758048651498616,134.46234603040364,"(513, 1107)","(645, 1029)",106.0,119.0,0.26,1.64,1.9,0.8631578947368421,78.26637208916739,29.74579802257791,110.99239838835811,"(507, 1101)","(624, 1020)",146.0,156.0,0.2,0.6,0.8,0.7499999999999999,64.54010381150623,14.000714267493644,97.6989508643773,"(372, 1011)","(471, 948)",91.0,103.0,0.24,1.72,1.96,0.8775510204081632,73.08587414815534,22.442426339413487,97.62926047041431,"(645, 990)","(708, 873)",73.0,82.0,0.18,0.82,1.0,0.82,33.16458954969894,11.55,60.06090658656429,"(543, 840)","(549, 780)",55.0,78.0,0.46,0.64,1.1,0.5818181818181818,51.22977649765808,18.447560814373265,51.679517219107225,"(750, 675)","(774, 585)",32.0,57.0,0.5,0.4,0.9,0.4444444444444445,53.54243644064025,5.949159604515582,64.4345598262299,"(654, 588)","(708, 507)"
Bear6,1,320.30830850916124,41.545938429646775,162.0,171.0,0.18,0.66,0.84,0.7857142857142858,89.16109016830157,31.306548835666963,120.54037705267064,"(369, 1200)","(363, 1038)",172.0,192.0,0.4,0.78,1.18,0.6610169491525424,120.08781162132985,5.2177581392778265,96.46504548280687,"(453, 1344)","(501, 1131)",201.0,214.0,0.26,0.86,1.12,0.7678571428571428,86.71531006690803,15.212248354533264,110.85740841278948,"(468, 1299)","(525, 1152)",186.0,199.0,0.26,0.72,0.98,0.7346938775510204,89.31363277798077,40.45024721803317,95.24373995176796,"(357, 1188)","(390, 1029)",189.0,201.0,0.24,0.88,1.12,0.7857142857142857,75.32390058938795,22.981840657353803,118.12202377202992,"(555, 1143)","(621, 1023)",123.0,138.0,0.3,0.68,0.98,0.6938775510204083,53.87193146713789,19.868631055007288,59.14737948548524,"(477, 927)","(522, 840)",110.0,134.0,0.48,0.58,1.06,0.5471698113207547,33.653528789712375,0.0,40.58463379162119,"(723, 765)","(735, 705)",77.0,111.0,0.68,0.94,1.62,0.5802469135802468,60.53498988188567,6.803124282269139,18.81289451413578,"(627, 702)","(660, 597)"
Bear6,1,320.30830850916124,41.545938429646775,204.0,220.0,0.32,0.92,1.24,0.7419354838709677,89.23739406773375,15.566068867893398,93.41098704113988,"(297, 1407)","(351, 1254)",231.0,243.0,0.24,0.7,0.94,0.7446808510638298,92.04574949447692,10.5651549917642,101.92673839577131,"(414, 1515)","(456, 1353)",257.0,271.0,0.28,0.96,1.24,0.7741935483870968,95.65731806819592,13.2,92.31156482261581,"(417, 1494)","(462, 1326)",235.0,245.0,0.2,0.94,1.14,0.8245614035087719,54.848541457362394,34.689263468687265,112.78084943819141,"(315, 1356)","(342, 1260)",245.0,258.0,0.26,0.78,1.04,0.75,95.20085346256094,22.13707297724792,87.83828891776069,"(465, 1338)","(540, 1182)",172.0,185.0,0.26,0.72,0.98,0.7346938775510204,78.26637208916739,20.674440742133754,107.25,"(423, 1020)","(504, 903)",163.0,188.0,0.5,0.28,0.78,0.35897435897435903,40.58463379162119,16.987789732628553,81.00138887698162,"(690, 831)","(723, 765)",158.0,167.0,0.18,0.24,0.42,0.5714285714285714,12.012181317312855,3.3000000000000003,71.63736804210495,"(618, 735)","(624, 714)"
Bear6,1,320.30830850916124,41.545938429646775,266.0,279.0,0.26,0.9,1.16,0.7758620689655173,78.44010453843109,26.088790696389125,90.7949888485042,"(246, 1569)","(282, 1431)",278.0,293.0,0.3,0.96,1.26,0.7619047619047619,92.23780407186634,11.667261889578034,82.5659736210989,"(324, 1677)","(399, 1527)",,,,,,,,,,,,292.0,302.0,0.2,1.1,1.3,0.8461538461538461,78.26637208916739,22.442426339413487,90.26872381949354,"(243, 1548)","(288, 1413)",297.0,311.0,0.28,0.96,1.24,0.7741935483870968,70.04245141341072,18.447560814373265,100.81216444457485,"(450, 1497)","(483, 1374)",221.0,232.0,0.22,0.82,1.04,0.7884615384615384,86.71531006690803,15.212248354533264,89.66349591667728,"(348, 1200)","(405, 1053)",202.0,219.0,0.34,0.34,0.68,0.5,66.41121893174376,27.3123598394573,73.08587414815534,"(609, 954)","(663, 846)",179.0,204.0,0.5,0.24,0.74,0.32432432432432434,68.76759774777653,12.56602562467545,72.6187475793958,"(555, 849)","(618, 741)"
Bear6,1,320.30830850916124,41.545938429646775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,288.0,0.3,1.08,1.38,0.7826086956521741,76.1864161120603,42.29281853932178,112.21213169706742,"(312, 1359)","(354, 1227)",236.0,252.0,0.32,0.34,0.66,0.5151515151515151,45.84506516518435,0.0,67.30705757942475,"(546, 1071)","(588, 999)",216.0,237.0,0.42,0.26,0.68,0.38235294117647056,60.06090658656429,3.689512162874653,67.34749438546322,"(507, 972)","(546, 870)"
Bear6,1,320.30830850916124,41.545938429646775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,295.0,0.52,0.4,0.92,0.43478260869565216,67.30705757942475,16.250615372963573,63.47676740351545,"(522, 1191)","(546, 1071)",250.0,273.0,0.46,0.38,0.84,0.4523809523809524,64.26532891069648,16.987789732628553,92.92884374616959,"(444, 1077)","(501, 975)"
Bear6,1,320.30830850916124,41.545938429646775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,320.0,0.56,0.42,0.98,0.42857142857142855,76.4361498245431,4.666904755831213,46.02287474723846,"(396, 1239)","(429, 1104)"
Bear6,2,326.27055107686317,35.6949576270935,16.0,30.0,0.28,0.78,1.06,0.7358490566037735,87.12249996413098,23.33452377915607,71.63736804210495,"(1038, 591)","(912, 495)",29.0,44.0,0.3,0.72,1.02,0.7058823529411764,76.00753252145475,14.758048651498616,91.74949591142176,"(1011, 717)","(888, 654)",48.0,60.0,0.24,0.88,1.12,0.7857142857142857,65.7106155807416,23.33452377915607,95.78530680641994,"(1041, 561)","(936, 504)",,7.0,,,,,,,,"(825, 603)",,79.0,95.0,0.32,1.04,1.36,0.7647058823529411,82.84577539017906,26.605450569385212,84.13382197428095,"(1047, 561)","(939, 456)",19.0,35.0,0.32,0.84,1.16,0.7241379310344828,65.08617364694287,18.15,85.57759636727361,"(792, 573)","(732, 471)",6.0,32.0,0.52,0.5,1.02,0.4901960784313725,62.19865352240354,12.012181317312855,60.66976182580578,"(789, 279)","(747, 174)",27.0,52.0,0.5,0.68,1.18,0.576271186440678,62.26427547157359,21.513367937168738,83.82584625281156,"(744, 372)","(684, 276)"
Bear6,2,326.27055107686317,35.6949576270935,69.0,81.0,0.24,0.74,0.98,0.7551020408163265,50.50725195454609,35.079481182024345,101.7797253877215,"(1152, 654)","(1080, 597)",80.0,105.0,0.5,1.16,1.66,0.6987951807228916,77.32147179147589,31.738383701757726,91.74949591142176,"(1143, 819)","(1035, 729)",104.0,114.0,0.2,1.12,1.32,0.8484848484848485,72.48741270041303,9.621070626494744,95.78530680641994,"(1170, 678)","(1071, 591)",53.0,66.0,0.26,1.4,1.66,0.8433734939759036,65.7106155807416,42.00214280248093,103.84518525189311,"(954, 696)","(849, 639)",147.0,,,,,,,,,,"(1089, 585)",77.0,89.0,0.24,1.8,2.04,0.8823529411764706,71.25631550957429,37.4080873608903,112.39395001511427,"(921, 660)","(825, 573)",57.0,81.0,0.48,0.5,0.98,0.5102040816326531,48.751846118890725,21.001071401240466,60.848993418133055,"(831, 381)","(795, 300)",86.0,109.0,0.46,0.56,1.02,0.5490196078431373,62.37349196573815,10.435516278555651,47.85,"(834, 495)","(765, 405)"
Bear6,2,326.27055107686317,35.6949576270935,118.0,,,,,,,,,,"(1194, 702)",163.0,,,,,,,,,,"(1116, 870)",170.0,,,,,,,,,,"(1179, 693)",136.0,,,,,,,,,,"(1008, 750)",,,,,,,,,,,,179.0,,,,,,,,,,"(966, 711)",106.0,128.0,0.44,0.88,1.32,0.6666666666666666,39.942270841803676,26.86005398356452,63.04641147599124,"(903, 465)","(858, 408)",137.0,,,,,,,,,,"(840, 513)"
Bear6,2,326.27055107686317,35.6949576270935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,,,,,,,,,,"(939, 498)",,,,,,,,,,,
Bear16,1,305.7624077613205,34.334275877029945,1.0,17.0,0.32,1.16,1.48,0.7837837837837838,61.781429248601896,21.450000000000006,88.8552193177193,"(1008, 1473)","(915, 1536)",31.0,49.0,0.36,1.32,1.68,0.7857142857142858,46.6982066036802,18.447560814373265,106.65179323386928,"(1137, 1560)","(1065, 1605)",21.0,36.0,0.3,1.6,1.9,0.8421052631578948,77.56755120538486,26.088790696389125,93.76007945815745,"(972, 1497)","(849, 1566)",87.0,102.0,0.3,1.3,1.6,0.8125,55.46552983610633,25.1320512493509,88.00859333042429,"(1143, 1566)","(1056, 1617)",,1.0,,,,,,,,"(774, 1662)",,,1.0,,,,,,,,"(912, 1761)",,,2.0,,,,,,,,"(696, 1881)",,5.0,28.0,0.46,0.62,1.08,0.5740740740740741,43.592487884955595,14.000714267493644,47.248809508811966,"(795, 1857)","(756, 1926)"
Bear16,1,305.7624077613205,34.334275877029945,75.0,93.0,0.36,1.22,1.58,0.7721518987341771,67.40810411219114,16.334166645409248,71.63736804210495,"(1158, 1413)","(1044, 1458)",115.0,147.0,0.64,1.02,1.66,0.6144578313253013,88.44061566949883,19.868631055007288,88.00859333042429,"(1296, 1449)","(1167, 1545)",116.0,132.0,0.32,1.32,1.64,0.8048780487804879,67.89103401775525,23.79663841806233,89.84549237440909,"(1122, 1416)","(1011, 1470)",167.0,183.0,0.32,1.12,1.44,0.7777777777777779,63.1542753897153,24.750000000000004,94.6847004536636,"(1281, 1485)","(1185, 1548)",49.0,63.0,0.28,1.4,1.68,0.8333333333333333,61.781429248601896,31.52320573799562,96.67648369691568,"(888, 1536)","(825, 1629)",63.0,80.0,0.34,1.4,1.74,0.8045977011494252,58.38295984274864,15.653274417833481,78.26637208916739,"(1035, 1641)","(957, 1713)",28.0,51.0,0.46,0.58,1.04,0.5576923076923076,38.519637848764894,19.312754852687387,62.26427547157359,"(756, 1794)","(705, 1842)",59.0,75.0,0.32,0.66,0.98,0.6734693877551021,34.45301147940481,16.334166645409248,59.51447302967572,"(831, 1779)","(813, 1839)"
Bear16,1,305.7624077613205,34.334275877029945,154.0,184.0,0.6,1.34,1.94,0.6907216494845362,55.440982134157764,20.871032557111302,107.5668396858437,"(1239, 1311)","(1179, 1392)",198.0,210.0,0.24,1.18,1.42,0.8309859154929577,68.6288933321819,20.07311634998413,63.690854916541994,"(1377, 1311)","(1320, 1422)",198.0,223.0,0.5,1.3,1.8,0.7222222222222222,66.7587634696749,17.84747881354675,88.67119036079306,"(1236, 1299)","(1158, 1392)",239.0,252.0,0.26,1.74,2.0,0.87,70.04245141341072,31.6954649752926,81.70416146072365,"(1395, 1356)","(1308, 1449)",133.0,147.0,0.28,1.58,1.86,0.8494623655913979,68.31079709679871,35.42700241341342,103.09529572196784,"(1044, 1455)","(945, 1530)",150.0,168.0,0.36,1.04,1.4,0.7428571428571429,70.00357133746822,24.024362634625717,93.80362466344249,"(1152, 1560)","(1062, 1650)",80.0,104.0,0.48,0.78,1.26,0.6190476190476191,43.561249982065476,30.424496709066528,54.1240242406272,"(816, 1698)","(768, 1761)",108.0,137.0,0.58,0.66,1.24,0.5322580645161291,43.18463268339792,13.302725284692606,66.0,"(909, 1704)","(852, 1758)"
Bear16,1,305.7624077613205,34.334275877029945,251.0,267.0,0.32,2.4,2.72,0.8823529411764705,88.70188836772306,14.758048651498616,91.34802953539831,"(1368, 1164)","(1251, 1275)",269.0,289.0,0.4,1.46,1.86,0.7849462365591398,46.727347453070784,30.289973588631607,94.51202304468994,"(1470, 1242)","(1413, 1305)",288.0,307.0,0.38,2.5,2.88,0.8680555555555556,71.25631550957429,34.0156214113457,105.72882766776523,"(1350, 1185)","(1254, 1272)",339.0,359.0,0.4,0.78,1.18,0.6610169491525424,50.50725195454609,25.61488824882904,76.4361498245431,"(1503, 1254)","(1431, 1311)",226.0,241.0,0.3,1.56,1.86,0.8387096774193549,68.84673194858273,25.186156912081685,84.00428560496186,"(1188, 1335)","(1101, 1425)",220.0,230.0,0.2,1.3,1.5,0.8666666666666667,72.37465025822232,18.22484567835898,73.27189092687591,"(1284, 1452)","(1194, 1548)",143.0,165.0,0.44,0.42,0.86,0.4883720930232558,25.1320512493509,23.450906165860623,77.14522020190233,"(894, 1638)","(852, 1656)",170.0,195.0,0.5,0.22,0.72,0.3055555555555556,54.848541457362394,0.0,41.25,"(1005, 1632)","(933, 1701)"
Bear16,1,305.7624077613205,34.334275877029945,387.0,400.0,0.26,0.94,1.2,0.7833333333333333,76.70281937451844,17.771043863543863,95.20085346256094,"(1425, 1008)","(1380, 1140)",362.0,376.0,0.28,1.72,2.0,0.86,75.9,23.624404754405983,87.69870295506084,"(1518, 1077)","(1518, 1215)",432.0,447.0,0.3,0.58,0.88,0.6590909090909091,72.31820310267672,31.738383701757726,90.76499876053543,"(1425, 1008)","(1365, 1125)",398.0,410.0,0.24,1.82,2.06,0.883495145631068,50.8296419424729,22.198479677671624,85.20840126733864,"(1536, 1119)","(1515, 1209)",319.0,331.0,0.24,1.72,1.96,0.8775510204081632,59.788314075578356,11.898319209031165,56.823278680484464,"(1296, 1227)","(1227, 1311)",295.0,314.0,0.38,1.42,1.8,0.7888888888888889,58.33630944789018,25.77382393049196,75.25157805654312,"(1392, 1374)","(1317, 1449)",186.0,209.0,0.46,0.64,1.1,0.5818181818181818,54.1240242406272,7.000357133746822,61.38354828453632,"(999, 1545)","(921, 1605)",206.0,229.0,0.46,0.54,1.0,0.54,41.25,16.826764394856188,56.1,"(1065, 1587)","(1005, 1632)"
Bear16,1,305.7624077613205,34.334275877029945,447.0,458.0,0.22,0.9,1.12,0.8035714285714285,82.97712034048904,18.447560814373265,87.58998230391418,"(1581, 933)","(1437, 978)",462.0,475.0,0.26,0.66,0.92,0.7173913043478259,64.07440986852708,7.000357133746822,60.51249870894443,"(1674, 1044)","(1560, 1068)",476.0,488.0,0.24,0.92,1.16,0.7931034482758622,59.03219460599446,25.240146592284287,85.86343808630073,"(1572, 933)","(1476, 981)",501.0,,,,,,,,,,"(1563, 1089)",417.0,435.0,0.36,0.52,0.88,0.5909090909090909,46.95982325350043,10.5651549917642,80.19067900947094,"(1341, 1134)","(1314, 1215)",385.0,393.0,0.16,1.02,1.18,0.8644067796610171,50.37231382416337,21.702361622643746,57.63202234869085,"(1476, 1266)","(1428, 1344)",241.0,265.0,0.48,0.52,1.0,0.52,54.47499426342329,0.0,45.30744971856174,"(1089, 1479)","(1008, 1536)",256.0,287.0,0.62,0.7,1.32,0.5303030303030303,40.28163353192122,26.088790696389125,68.84673194858273,"(1155, 1539)","(1095, 1581)"
Bear16,1,305.7624077613205,34.334275877029945,503.0,512.0,0.18,0.96,1.14,0.8421052631578948,69.78934374243678,22.442426339413487,90.8099801783923,"(1740, 942)","(1614, 927)",508.0,,,,,,,,,,"(1683, 1053)",534.0,,,,,,,,,,"(1617, 942)",,,,,,,,,,,,461.0,473.0,0.24,0.84,1.08,0.7777777777777777,69.63312789183034,13.2,71.08417545417545,"(1428, 1017)","(1353, 1119)",444.0,452.0,0.16,1.2,1.36,0.8823529411764705,37.07913833950299,16.5,75.64509761694396,"(1518, 1170)","(1482, 1227)",291.0,313.0,0.44,0.96,1.4,0.6857142857142857,45.30744971856174,24.361958049385123,50.18279087496032,"(1158, 1434)","(1089, 1479)",322.0,353.0,0.62,0.86,1.48,0.581081081081081,43.310535669742066,21.001071401240466,65.7106155807416,"(1242, 1449)","(1182, 1500)"
Bear16,1,305.7624077613205,34.334275877029945,560.0,,,,,,,,,,"(1779, 930)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.0,,,,,,,,,,"(1452, 1017)",512.0,,,,,,,,,,"(1536, 1146)",361.0,383.0,0.44,1.1,1.54,0.7142857142857143,28.05,24.750000000000004,73.67947475382816,"(1224, 1371)","(1179, 1395)",396.0,423.0,0.54,0.66,1.2,0.55,44.884852678826974,18.81289451413578,65.02339963428551,"(1317, 1356)","(1269, 1422)"
Bear16,1,305.7624077613205,34.334275877029945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,458.0,0.4,0.34,0.74,0.4594594594594595,48.974712862864244,3.3000000000000003,57.18148738883943,"(1299, 1260)","(1251, 1335)",456.0,474.0,0.36,0.82,1.18,0.6949152542372882,46.22945489620228,15.566068867893398,50.8296419424729,"(1386, 1260)","(1338, 1329)"
Bear16,1,305.7624077613205,34.334275877029945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,497.0,0.44,0.48,0.92,0.5217391304347826,54.848541457362394,3.689512162874653,60.15853386685363,"(1371, 1185)","(1299, 1254)",515.0,533.0,0.36,0.24,0.6,0.4,36.89512162874653,12.012181317312855,57.83596351606339,"(1440, 1185)","(1410, 1245)"
