,bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
69,Bear6,2,326.2705511,35.69495763,17,31,0.28,0.78,1.06,0.735849057,87.12249996,23.33452378,71.63736804,60.78732059,"(1038, 591)","(912, 495)",30,45,0.3,0.72,1.02,0.705882353,76.00753252,14.75804865,91.74949591,50.76938326,"(1011, 717)","(888, 654)",49,61,0.24,0.88,1.12,0.785714286,65.71061558,23.33452378,95.78530681,71.8258067,"(1041, 561)","(936, 504)",,8,,,,,,,,,"(825, 603)",,80,96,0.32,1.04,1.36,0.764705882,82.84577539,26.60545057,84.13382197,65.28964611,"(1047, 561)","(939, 456)",20,36,0.32,0.84,1.16,0.724137931,65.08617365,18.15,85.57759637,69.58206357,"(792, 573)","(732, 471)",7,33,0.52,0.5,1.02,0.490196078,62.19865352,12.01218132,60.66976183,83.14768826,"(789, 279)","(747, 174)",28,53,0.5,0.68,1.18,0.576271186,62.26427547,21.51336794,83.82584625,65.54158886,"(744, 372)","(684, 276)"
70,Bear6,2,326.2705511,35.69495763,70,82,0.24,0.74,0.98,0.755102041,50.50725195,35.07948118,101.7797254,73.09935515,"(1152, 654)","(1080, 597)",81,106,0.5,1.16,1.66,0.698795181,77.32147179,31.7383837,91.74949591,63.96294794,"(1143, 819)","(1035, 729)",105,115,0.2,1.12,1.32,0.848484848,72.4874127,9.621070626,95.78530681,54.50057339,"(1170, 678)","(1071, 591)",54,67,0.26,1.4,1.66,0.843373494,65.71061558,42.0021428,103.8451853,57.14280935,"(954, 696)","(849, 639)",148,,,,,,,,,,,"(1089, 585)",78,90,0.24,1.8,2.04,0.882352941,71.25631551,37.40808736,112.39395,56.62342408,"(921, 660)","(825, 573)",58,82,0.48,0.5,0.98,0.510204082,48.75184612,21.0010714,60.84899342,50.51020408,"(831, 381)","(795, 300)",87,110,0.46,0.56,1.02,0.549019608,62.37349197,10.43551628,47.85,73.24208568,"(834, 495)","(765, 405)"
71,Bear6,2,326.2705511,35.69495763,119,,,,,,,,,,,"(1194, 702)",164,,,,,,,,,,,"(1116, 870)",171,,,,,,,,,,,"(1179, 693)",137,,,,,,,,,,,"(1008, 750)",,,,,,,,,,,,,180,,,,,,,,,,,"(966, 711)",107,129,0.44,0.88,1.32,0.666666667,39.94227084,26.86005398,63.04641148,54.50057339,"(903, 465)","(858, 408)",138,,,,,,,,,,,"(840, 513)"
72,Bear6,2,326.2705511,35.69495763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,"(939, 498)",,,,,,,,,,,,
73,Bear16,1,305.7624078,34.33427588,2,18,0.32,1.16,1.48,0.783783784,61.78142925,21.45,88.85521932,65.54988266,"(1008, 1473)","(915, 1536)",32,50,0.36,1.32,1.68,0.785714286,46.6982066,18.44756081,106.6517932,44.67400699,"(1137, 1560)","(1065, 1605)",22,37,0.3,1.6,1.9,0.842105263,77.56755121,26.0887907,93.76007946,49.62173397,"(972, 1497)","(849, 1566)",88,103,0.3,1.3,1.6,0.8125,55.46552984,25.13205125,88.00859333,50.93999227,"(1143, 1566)","(1056, 1617)",,2,,,,,,,,,"(774, 1662)",,,2,,,,,,,,,"(912, 1761)",,,3,,,,,,,,,"(696, 1881)",,6,29,0.46,0.62,1.08,0.574074074,43.59248788,14.00071427,47.24880951,51.94444444,"(795, 1857)","(756, 1926)"
74,Bear16,1,305.7624078,34.33427588,76,94,0.36,1.22,1.58,0.772151899,67.40810411,16.33416665,71.63736804,55.59385375,"(1158, 1413)","(1044, 1458)",116,148,0.64,1.02,1.66,0.614457831,88.44061567,19.86863106,88.00859333,70.97015794,"(1296, 1449)","(1167, 1545)",117,133,0.32,1.32,1.64,0.804878049,67.89103402,23.79663842,89.84549237,71.83564767,"(1122, 1416)","(1011, 1470)",168,184,0.32,1.12,1.44,0.777777778,63.15427539,24.75,94.68470045,58.33630945,"(1281, 1485)","(1185, 1548)",50,64,0.28,1.4,1.68,0.833333333,61.78142925,31.52320574,96.6764837,46.32758592,"(888, 1536)","(825, 1629)",64,81,0.34,1.4,1.74,0.804597701,58.38295984,15.65327442,78.26637209,44.57905242,"(1035, 1641)","(957, 1713)",29,52,0.46,0.58,1.04,0.557692308,38.51963785,19.31275485,62.26427547,54.26796494,"(756, 1794)","(705, 1842)",60,76,0.32,0.66,0.98,0.673469388,34.45301148,16.33416665,59.51447303,52.86841933,"(831, 1779)","(813, 1839)"
75,Bear16,1,305.7624078,34.33427588,155,185,0.6,1.34,1.94,0.690721649,55.44098213,20.87103256,107.5668397,60.15255211,"(1239, 1311)","(1179, 1392)",199,211,0.24,1.18,1.42,0.830985915,68.62889333,20.07311635,63.69085492,51.92597169,"(1377, 1311)","(1320, 1422)",199,224,0.5,1.3,1.8,0.722222222,66.75876347,17.84747881,88.67119036,40.96382211,"(1236, 1299)","(1158, 1392)",240,253,0.26,1.74,2,0.87,70.04245141,31.69546498,81.70416146,61.83648801,"(1395, 1356)","(1308, 1449)",134,148,0.28,1.58,1.86,0.849462366,68.3107971,35.42700241,103.0952957,65.34477918,"(1044, 1455)","(945, 1530)",151,169,0.36,1.04,1.4,0.742857143,70.00357134,24.02436263,93.80362466,74.17513232,"(1152, 1560)","(1062, 1650)",81,105,0.48,0.78,1.26,0.619047619,43.56124998,30.42449671,54.12402424,55.71250506,"(816, 1698)","(768, 1761)",109,138,0.58,0.66,1.24,0.532258065,43.18463268,13.30272528,66,67.86290323,"(909, 1704)","(852, 1758)"
76,Bear16,1,305.7624078,34.33427588,252,268,0.32,2.4,2.72,0.882352941,88.70188837,14.75804865,91.34802954,43.75223209,"(1368, 1164)","(1251, 1275)",270,290,0.4,1.46,1.86,0.784946237,46.72734745,30.28997359,94.51202304,40.89314074,"(1470, 1242)","(1413, 1305)",289,308,0.38,2.5,2.88,0.868055556,71.25631551,34.01562141,105.7288277,44.21491567,"(1350, 1185)","(1254, 1272)",340,360,0.4,0.78,1.18,0.661016949,50.50725195,25.61488825,76.43614982,24.42034845,"(1503, 1254)","(1431, 1311)",227,242,0.3,1.56,1.86,0.838709677,68.84673195,25.18615691,84.0042856,56.45449301,"(1188, 1335)","(1101, 1425)",221,231,0.2,1.3,1.5,0.866666667,72.37465026,18.22484568,73.27189093,46.69496761,"(1284, 1452)","(1194, 1548)",144,166,0.44,0.42,0.86,0.488372093,25.13205125,23.45090617,77.1452202,85.56632593,"(894, 1638)","(852, 1656)",171,196,0.5,0.22,0.72,0.305555556,54.84854146,0,41.25,63.71492772,"(1005, 1632)","(933, 1701)"
77,Bear16,1,305.7624078,34.33427588,388,401,0.26,0.94,1.2,0.783333333,76.70281937,17.77104386,95.20085346,49.80461826,"(1425, 1008)","(1380, 1140)",363,377,0.28,1.72,2,0.86,75.9,23.62440475,87.69870296,58.73745079,"(1518, 1077)","(1518, 1215)",433,448,0.3,0.58,0.88,0.659090909,72.3182031,31.7383837,90.76499876,78.32474465,"(1425, 1008)","(1365, 1125)",399,411,0.24,1.82,2.06,0.883495146,50.82964194,22.19847968,85.20840127,58.47087379,"(1536, 1119)","(1515, 1209)",320,332,0.24,1.72,1.96,0.87755102,59.78831408,11.89831921,56.82327868,36.26743646,"(1296, 1227)","(1227, 1311)",296,315,0.38,1.42,1.8,0.788888889,58.33630945,25.77382393,75.25157806,44.72920063,"(1392, 1374)","(1317, 1449)",187,210,0.46,0.64,1.1,0.581818182,54.12402424,7.000357134,61.38354828,30.77742679,"(999, 1545)","(921, 1605)",207,230,0.46,0.54,1,0.54,41.25,16.82676439,56.1,48.19017016,"(1065, 1587)","(1005, 1632)"
78,Bear16,1,305.7624078,34.33427588,448,459,0.22,0.9,1.12,0.803571429,82.97712034,18.44756081,87.5899823,71.84091361,"(1581, 933)","(1437, 978)",463,476,0.26,0.66,0.92,0.717391304,64.07440987,7.000357134,60.51249871,32.97269664,"(1674, 1044)","(1560, 1068)",477,489,0.24,0.92,1.16,0.793103448,59.03219461,25.24014659,85.86343809,47.02578305,"(1572, 933)","(1476, 981)",502,,,,,,,,,,,"(1563, 1089)",418,436,0.36,0.52,0.88,0.590909091,46.95982325,10.56515499,80.19067901,43.61138756,"(1341, 1134)","(1314, 1215)",386,394,0.16,1.02,1.18,0.86440678,50.37231382,21.70236162,57.63202235,50.64876433,"(1476, 1266)","(1428, 1344)",242,266,0.48,0.52,1,0.52,54.47499426,0,45.30744972,66.59543903,"(1089, 1479)","(1008, 1536)",257,288,0.62,0.7,1.32,0.53030303,40.28163353,26.0887907,68.84673195,58.44334864,"(1155, 1539)","(1095, 1581)"
79,Bear16,1,305.7624078,34.33427588,561,,,,,,,,,,,"(1779, 930)",509,,,,,,,,,,,"(1683, 1053)",535,,,,,,,,,,,"(1617, 942)",,,,,,,,,,,,,462,474,0.24,0.84,1.08,0.777777778,69.63312789,13.2,71.08417545,75.23433043,"(1428, 1017)","(1353, 1119)",445,453,0.16,1.2,1.36,0.882352941,37.07913834,16.5,75.64509762,59.92940267,"(1518, 1170)","(1482, 1227)",292,314,0.44,0.96,1.4,0.685714286,45.30744972,24.36195805,50.18279087,45.12559005,"(1158, 1434)","(1089, 1479)",323,354,0.62,0.86,1.48,0.581081081,43.31053567,21.0010714,65.71061558,31.5528423,"(1242, 1449)","(1182, 1500)"
80,Bear16,1,305.7624078,34.33427588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,,,,,,,,,,,"(1452, 1017)",513,,,,,,,,,,,"(1536, 1146)",362,384,0.44,1.1,1.54,0.714285714,28.05,24.75,73.67947475,38.94167538,"(1224, 1371)","(1179, 1395)",397,424,0.54,0.66,1.2,0.55,44.88485268,18.81289451,65.02339963,53.07571243,"(1317, 1356)","(1269, 1422)"
81,Bear16,1,305.7624078,34.33427588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,459,0.4,0.34,0.74,0.459459459,48.97471286,3.3,57.18148739,93.14293959,"(1299, 1260)","(1251, 1335)",457,475,0.36,0.82,1.18,0.694915254,46.2294549,15.56606887,50.82964194,68.85853972,"(1386, 1260)","(1338, 1329)"
82,Bear16,1,305.7624078,34.33427588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,498,0.44,0.48,0.92,0.52173913,54.84854146,3.689512163,60.15853387,59.29337863,"(1371, 1185)","(1299, 1254)",516,534,0.36,0.24,0.6,0.4,36.89512163,12.01218132,57.83596352,77.44070312,"(1440, 1185)","(1410, 1245)"
83,Bear16,1,305.7624078,34.33427588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,,,,,,,,,,,"(1368, 1179)",546,,,,,,,,,,,"(1461, 1179)"
84,Bear10,1p2,377.9796721,41.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,,,,,,,,,"(954, 1062)",,,,,,,,,,,,,
85,Bear10,1,377.9796721,41.25,,39,,,,,,,,,"(1527, 702)",,44,60,0.32,1.1,1.42,0.774647887,82.91147387,24.80493902,103.3722037,89.67532191,"(1416, 615)","(1545, 537)",72,92,0.4,0.96,1.36,0.705882353,84.32775344,22.01374571,89.31363278,73.91779779,"(1572, 702)","(1704, 624)",,48,,,,,,,,,"(1602, 474)",,45,66,0.42,1.08,1.5,0.72,90.02712091,22.44242634,95.92731623,84.89263808,"(1755, 597)","(1878, 489)",63,81,0.36,1.2,1.56,0.769230769,91.74949591,23.1,99.01374905,82.31673432,"(1611, 474)","(1743, 372)",,26,,,,,,,,,"(2007, 354)",,41,66,0.5,0.66,1.16,0.568965517,49.5,22.13707298,78.26637209,79.31152782,"(1887, 303)","(1959, 249)"
86,Bear10,1,377.9796721,41.25,95,114,0.38,1.98,2.36,0.838983051,97.14002779,24.80493902,126.5454266,51.94943336,"(1350, 777)","(1515, 714)",115,134,0.38,1.14,1.52,0.75,80.64770611,19.24214125,82.06987876,47.5777652,"(1245, 693)","(1371, 618)",140,160,0.4,1.48,1.88,0.787234043,67.95115893,20.14081677,94.51202304,64.64962196,"(1425, 771)","(1533, 711)",89,103,0.28,1.38,1.66,0.831325301,86.05347175,24.36195805,92.53249429,61.80260498,"(1434, 573)","(1566, 489)",120,135,0.3,1.22,1.52,0.802631579,73.88242348,9.621070626,78.24897763,47.5777652,"(1599, 675)","(1722, 621)",141,157,0.32,1.36,1.68,0.80952381,78.38802523,17.77104386,93.41098704,59.7171933,"(1446, 546)","(1569, 474)",73,104,0.62,0.48,1.1,0.436363636,69.31964007,12.01218132,74.56101528,79.83890029,"(1878, 453)","(1977, 375)",99,127,0.56,1.04,1.6,0.65,56.43868354,48.97471286,112.163597,52.67457026,"(1770, 384)","(1851, 321)"
87,Bear10,1,377.9796721,41.25,213,233,0.4,2.6,3,0.866666667,109.8954503,29.19147992,90.86992077,45.51727694,"(1203, 954)","(1353, 822)",191,206,0.3,2.44,2.74,0.890510949,62.83012812,44.58054508,101.619105,40.25223167,"(1170, 822)","(1227, 723)",234,250,0.32,2.56,2.88,0.888888889,74.81617472,16.58229477,121.5412893,28.46190955,"(1302, 891)","(1404, 801)",172,187,0.3,2.14,2.44,0.87704918,68.21108781,38.51963785,110.3034564,51.2731822,"(1290, 660)","(1395, 594)",196,210,0.28,1.38,1.66,0.831325301,68.68837238,13.60624856,84.03668842,60.59177971,"(1470, 735)","(1584, 684)",225,242,0.34,2.28,2.62,0.870229008,76.27570059,30.42449671,113.4667462,33.42535869,"(1308, 645)","(1416, 558)",128,156,0.56,0.96,1.52,0.631578947,62.72170677,18.81289451,77.56755121,42.27982165,"(1755, 510)","(1857, 459)",179,215,0.72,0.82,1.54,0.532467532,63.73358612,15.21224835,61.07229323,62.12438149,"(1587, 474)","(1695, 432)"
88,Bear10,1,377.9796721,41.25,363,376,0.26,0.3,0.56,0.535714286,63.73358612,3.689512163,111.1517206,42.18643706,"(1122, 1098)","(1164, 990)",328,344,0.32,1,1.32,0.757575758,69.63312789,11.06853649,67.65,91.07860616,"(1014, 921)","(1089, 819)",378,391,0.26,0.34,0.6,0.566666667,108.5619754,24.96903082,109.012442,174.7927344,"(1155, 1056)","(1299, 921)",294,309,0.3,1.42,1.72,0.825581395,72.44984472,21.70236162,87.86927791,29.87730114,"(1125, 774)","(1239, 708)",279,294,0.3,1.98,2.28,0.868421053,78.26637209,18.44756081,126.5454266,32.56578947,"(1359, 840)","(1476, 759)",356,371,0.3,1,1.3,0.769230769,83.04271491,31.86679306,91.48204742,91.47271394,"(1152, 780)","(1266, 681)",204,231,0.54,1.24,1.78,0.696629213,59.03219461,26.60545057,65.71061558,56.50694063,"(1632, 579)","(1728, 531)",256,288,0.64,0.96,1.6,0.6,46.2294549,19.24214125,58.75482959,29.53050594,"(1500, 543)","(1569, 495)"
89,Bear10,1,377.9796721,41.25,391,397,0.12,0.58,0.7,0.828571429,108.0592546,11.06853649,86.57391351,126.3437367,"(921, 1077)","(1116, 1101)",394,404,0.2,0.92,1.12,0.821428571,63.4767674,52.09925623,143.938268,67.91182301,"(891, 921)","(1005, 939)",408,417,0.18,1.36,1.54,0.883116883,84.55344464,36.22492236,113.4667462,53.92384085,"(957, 1065)","(1110, 1050)",380,392,0.24,1,1.24,0.806451613,68.92577529,31.52320574,122.1,106.5264354,"(1035, 906)","(1119, 813)",393,398,0.1,0.88,0.98,0.897959184,109.9078364,16.33416665,99.68512928,117.133346,"(1182, 987)","(1344, 870)",421,434,0.26,1.04,1.3,0.8,61.93547045,30.10967452,98.11605373,63.87901147,"(1023, 885)","(1098, 801)",293,325,0.64,0.68,1.32,0.515151515,39.66869042,5.217758139,69.10329225,26.57536453,"(1539, 654)","(1590, 603)",336,364,0.56,0.46,1.02,0.450980392,39.73726211,8.25,76.5607112,60.04935974,"(1416, 609)","(1470, 561)"
90,Bear10,1,377.9796721,41.25,426,440,0.28,0.84,1.12,0.75,76.18641611,62.26427547,73.06724642,74.14528117,"(765, 1056)","(903, 1068)",450,,,,,,,,,,,"(798, 939)",485,,,,,,,,,,,"(900, 1098)",442,453,0.22,0.74,0.96,0.770833333,90.80998018,29.88277096,107.36417,90.81768309,"(813, 906)","(978, 900)",442,,,,,,,,,,,"(1161, 1008)",486,,,,,,,,,,,"(969, 894)",359,389,0.6,0.24,0.84,0.285714286,64.07440987,28.38767338,87.86927791,112.7198815,"(1434, 723)","(1530, 657)",387,401,0.28,0.58,0.86,0.674418605,68.66855175,17.84747881,79.37168891,133.4775338,"(1305, 693)","(1407, 621)"
91,Bear10,1,377.9796721,41.25,482,,,,,,,,,,,"(825, 1152)",,,,,,,,,,,,,,,,,,,,,,,,,490,,,,,,,,,,,"(807, 960)",,,,,,,,,,,,,,,,,,,,,,,,,401,427,0.52,0.36,0.88,0.409090909,59.49159605,16.58229477,83.23918849,64.73503688,"(1302, 813)","(1392, 753)",430,450,0.4,0.48,0.88,0.545454545,61.84749389,5.949159605,70.02301407,54.50415695,"(1206, 798)","(1287, 720)"
92,Bear10,1,377.9796721,41.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,,,,,,,,,,,"(1305, 843)",474,,,,,,,,,,,"(1197, 792)"
93,Bear23,1,313.4869734,34.80678813,12,25,0.26,0.74,1,0.74,91.52667644,29.23807449,129.1012974,107.0594461,"(753, 1500)","(891, 1593)",29,45,0.32,0.68,1,0.68,92.00137227,34.33427588,141.986311,145.3967417,"(750, 1356)","(891, 1446)",30,44,0.28,0.62,0.9,0.688888889,86.95046003,41.25,123.1766719,141.2142777,"(780, 1533)","(912, 1620)",,9,,,,,,,,,"(948, 1479)",,,10,,,,,,,,,"(981, 1659)",,19,35,0.32,0.7,1.02,0.68627451,92.31156482,28.86321188,120.8449006,107.1561452,"(984, 1509)","(1131, 1590)",22,49,0.54,0.22,0.76,0.289473684,79.23436754,18.44756081,126.3085508,121.3655317,"(1059, 1698)","(1182, 1773)",,31,,,,,,,,,"(1164, 1743)",
94,Bear23,1,313.4869734,34.80678813,62,78,0.32,0.68,1,0.68,102.6719046,24.52901343,111.7745611,132.7404234,"(570, 1353)","(702, 1485)",79,100,0.42,0.66,1.08,0.611111111,107.7438629,27.46147301,125.4434135,127.1731619,"(549, 1194)","(699, 1320)",75,92,0.34,0.68,1.02,0.666666667,81.9702995,36.18732513,129.5118624,119.3117518,"(606, 1392)","(720, 1488)",48,64,0.32,0.82,1.14,0.719298246,104.4203644,24.75,123.4416158,139.6991722,"(753, 1353)","(915, 1452)",46,57,0.22,0.76,0.98,0.775510204,90.16310221,36.22492236,114.5176078,110.67512,"(807, 1560)","(942, 1653)",70,84,0.28,0.72,1,0.72,92.07532243,32.50123075,123.5628585,129.3751522,"(804, 1383)","(939, 1482)",60,97,0.74,0.26,1,0.26,108.0088538,17.84747881,128.5306578,132.7404234,"(867, 1572)","(1029, 1683)",41,74,0.66,0.24,0.9,0.266666667,86.62107134,19.86863106,120.8561645,126.1674372,"(1005, 1590)","(1107, 1710)"
95,Bear23,1,313.4869734,34.80678813,112,125,0.26,0.76,1.02,0.745098039,87.86927791,35.61860469,114.4700507,122.0546597,"(396, 1248)","(528, 1338)",133,147,0.28,0.72,1,0.72,98.18539861,19.86863106,117.4401337,106.4218023,"(345, 1092)","(507, 1167)",126,141,0.3,0.82,1.12,0.732142857,94.06447257,28.48341623,107.25,109.4648774,"(411, 1260)","(546, 1365)",105,116,0.22,0.72,0.94,0.765957447,99.76702862,26.60545057,124.0466445,116.5537202,"(576, 1215)","(726, 1317)",95,106,0.22,0.78,1,0.78,78.5961354,50.82964194,122.6450672,128.7105765,"(639, 1437)","(750, 1527)",120,135,0.3,0.72,1.02,0.705882353,91.74949591,41.25,121.2721938,126.0727326,"(618, 1257)","(750, 1359)",110,148,0.76,0.26,1.02,0.254901961,110.8942402,11.06853649,112.4544908,122.0546597,"(693, 1416)","(840, 1554)",86,124,0.76,0.22,0.98,0.224489796,101.3105375,30.33488091,145.5932176,126.6341845,"(819, 1473)","(978, 1566)"
96,Bear23,1,313.4869734,34.80678813,163,,,,,,,,,,,"(333, 1233)",183,,,,,,,,,,,"(309, 1089)",182,,,,,,,,,,,"(360, 1251)",152,,,,,,,,,,,"(534, 1191)",145,156,0.22,0.92,1.14,0.807017544,71.88396901,43.56124998,118.5813375,106.8016679,"(453, 1314)","(564, 1383)",171,,,,,,,,,,,"(558, 1212)",161,,,,,,,,,,,"(675, 1407)",135,180,0.9,0.28,1.18,0.237288136,115.5,8.885521932,133.224691,110.7136253,"(612, 1308)","(780, 1434)"
97,Bear23,1,313.4869734,34.80678813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,"(381, 1281)",,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,"(606, 1293)"
98,Bear23,3,319.5424268,33,12,26,0.28,0.74,1.02,0.725490196,94.79964399,17.77104386,107.5668397,117.9219216,"(1206, 1029)","(1059, 939)",,9,,,,,,,,,"(1065, 1068)",,,7,,,,,,,,,"(1035, 915)",,38,47,0.18,0.82,1,0.82,67.18560114,36.18732513,102.6321222,124.7251578,"(1110, 1116)","(999, 1065)",26,36,0.2,0.68,0.88,0.772727273,56.12425946,30.33488091,104.0677904,108.7176676,"(1014, 915)","(921, 873)",20,31,0.22,0.78,1,0.78,70.85400483,34.01562141,111.7745611,112.9014836,"(951, 1038)","(837, 978)",12,36,0.48,0.46,0.94,0.489361702,82.38441904,25.24014659,103.5695419,107.5482195,"(801, 858)","(675, 777)",,12,,,,,,,,,"(678, 882)",
99,Bear23,3,319.5424268,33,63,73,0.2,0.68,0.88,0.772727273,91.00464274,14.09760618,69.61357626,90.03905403,"(1353, 1158)","(1236, 1041)",53,61,0.16,0.94,1.1,0.854545455,56.39042472,50.82964194,121.3619586,94.92760399,"(1248, 1167)","(1152, 1131)",36,49,0.26,0.7,0.96,0.729166667,75.32390059,37.07913834,90.61489944,115.3612913,"(1188, 1002)","(1068, 936)",88,103,0.3,0.66,0.96,0.6875,66.81990721,15.21224835,94.7565565,73.08225246,"(1260, 1227)","(1158, 1161)",70,80,0.2,0.88,1.08,0.814814815,73.79024326,33,87.12249996,92.80542669,"(1185, 996)","(1065, 936)",70,80,0.2,0.8,1,0.8,78.2315793,16.82676439,76.27570059,91.12422839,"(1125, 1143)","(999, 1077)",59,86,0.54,0.5,1.04,0.480769231,80.19067901,11.55,92.53249429,96.0478382,"(963, 954)","(846, 867)",31,53,0.44,0.4,0.84,0.476190476,58.52268791,26.86005398,110.9310597,108.1784771,"(819, 939)","(720, 900)"
100,Bear23,3,319.5424268,33,107,117,0.2,0.76,0.96,0.791666667,55.83245024,32.03720493,95.01478832,102.8094129,"(1461, 1224)","(1377, 1167)",108,118,0.2,0.74,0.94,0.787234043,71.40898053,31.13213774,120.5403771,104.9968473,"(1401, 1326)","(1302, 1242)",84,94,0.2,0.8,1,0.8,53.54243644,33,105.2384435,83.50043413,"(1326, 1092)","(1245, 1038)",136,150,0.28,0.6,0.88,0.681818182,84.15,38.37802105,113.7662736,135.3770775,"(1401, 1326)","(1266, 1254)",124,134,0.2,0.64,0.84,0.761904762,54.12402424,44.42760966,104.4203644,126.50976,"(1311, 1092)","(1233, 1032)",120,132,0.24,0.66,0.9,0.733333333,61.84749389,38.51963785,104.8237092,128.3333333,"(1233, 1230)","(1155, 1149)",111,138,0.54,0.36,0.9,0.4,81.93707952,17.53974059,116.0408764,108.2287957,"(1119, 1017)","(984, 954)",73,101,0.56,0.68,1.24,0.548387097,84.85877975,35.00178567,112.9376487,89.71746104,"(993, 1041)","(855, 972)"
101,Bear23,3,319.5424268,33,155,167,0.24,0.62,0.86,0.720930233,64.43455983,29.74579802,104.0547092,125.7674252,"(1623, 1284)","(1509, 1257)",155,167,0.24,0.88,1.12,0.785714286,90.44950249,42.16387672,109.4112997,127.2945805,"(1608, 1398)","(1449, 1356)",134,145,0.22,0.7,0.92,0.760869565,73.27189093,27.21249713,92.04574949,129.4911177,"(1470, 1218)","(1362, 1140)",180,193,0.26,0.74,1,0.74,75.70246033,21.13030998,95.99824217,106.6262632,"(1596, 1395)","(1464, 1356)",166,176,0.2,0.82,1.02,0.803921569,59.99287458,46.95982325,107.25,119.2788488,"(1473, 1191)","(1380, 1134)",165,179,0.28,0.62,0.9,0.688888889,69.31964007,29.7,99.67147285,115.4417843,"(1401, 1320)","(1302, 1242)",156,181,0.5,0.46,0.96,0.479166667,98.90370317,4.95,84.84273687,129.3180921,"(1302, 1122)","(1143, 1038)",135,159,0.48,0.34,0.82,0.414634146,80.91731891,18.22484568,79.23436754,127.3419078,"(1179, 1128)","(1038, 1086)"
102,Bear23,3,319.5424268,33,198,208,0.2,0.74,0.94,0.787234043,74.70692739,40.81874569,110.7468397,142.8726276,"(1791, 1371)","(1674, 1302)",,,,,,,,,,,,,180,192,0.24,0.66,0.9,0.733333333,64.83471292,33.40995361,112.9014836,118.4736258,"(1632, 1260)","(1518, 1230)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,201,0.5,0.38,0.88,0.431818182,69.92574633,18.81289451,117.3357682,137.8858223,"(1302, 1203)","(1182, 1161)"
103,Bear13,3,371.8508471,36.03654395,41,59,0.36,0.7,1.06,0.660377358,79.96969739,20.40937285,127.8616929,100.9994775,"(1014, 690)","(879, 636)",10,26,0.32,0.78,1.1,0.709090909,87.07561369,25.18615691,124.1453684,96.99097896,"(858, 798)","(717, 726)",9,24,0.3,1.04,1.34,0.776119403,72.6749613,39.90817585,116.0643356,99.74640657,"(810, 591)","(708, 507)",42,59,0.34,0.88,1.22,0.721311475,84.93894866,43.02673587,132.8634261,101.073127,"(837, 765)","(702, 690)",,5,,,,,,,,,"(669, 474)",,24,39,0.3,0.94,1.24,0.758064516,69.10329225,48.97471286,148.4358195,80.39123329,"(648, 654)","(543, 585)",8,49,0.82,0.56,1.38,0.405797101,91.52667644,21.13030998,151.2699987,96.85520637,"(531, 441)","(384, 363)",,11,,,,,,,,,"(360, 453)",
